average_speed,average_acceleration,max_speed,max_acceleration,mode,user_id,end_time
63.95627659237482,0.0014297833679635043,118.71063937435021,0.06848758988245891,train,010,2008-03-28 22:01:19
74.22175340796404,0.0015877330048074663,117.50627267878288,0.07491684370164027,train,010,2008-03-29 10:03:00
75.02221779097849,0.001540654817897532,115.41924829151877,0.07333984468114801,train,010,2008-03-29 16:33:24
79.35984116653104,0.004978770666773389,110.806526095538,0.06465842187945199,train,010,2008-03-30 02:46:32
60.461405561982936,0.056342188606009765,116.94794783911131,0.0729745191190462,train,010,2008-03-30 04:16:59
80.9662271782418,0.004011862746908489,117.23313803388159,0.07955574523987459,train,010,2008-03-30 07:55:28
103.41507145327397,0.017394255766879023,111.46303665016696,0.0331822228591601,train,010,2008-03-30 08:58:19
10.313803360734061,0.027118050304273732,19.56824549555203,0.05179036697017372,train,010,2008-03-30 09:09:42
61.650801454667125,0.00020718900866843268,108.0113735539924,0.05177523083126764,train,010,2008-03-30 19:41:56
47.69643583604177,0.0699510282596257,105.56756687442301,0.029216331246796793,train,010,2008-03-30 23:25:31
57.798847410613135,0.11584611744100505,88.48199121796208,0.04142131884367836,train,010,2008-03-31 01:30:22
76.89918133206982,0.01872233475928865,100.1462961450254,0.06864803782425101,train,010,2008-03-31 02:21:31
29.664360480041626,0.08688518645239439,50.357695254065504,0.2063856099682659,train,010,2008-03-31 02:43:56
25.976431451850313,0.03799798666590911,53.716977252033644,0.25290478932219235,train,010,2008-03-31 02:52:11
64.5054611329001,0.004999002404138184,115.84833222724274,0.0446153872511058,train,010,2008-03-31 06:40:26
59.829804741813106,0.010526207278455279,73.46378341509467,0.028457390487473224,train,010,2008-03-31 07:52:32
48.19966426909373,0.021372546398061968,68.50120235458874,0.06896464456441524,train,010,2008-03-31 11:07:06
47.44005068111956,0.009909813535375395,97.44193401942974,0.04436130824509549,train,010,2008-03-31 15:30:52
30.377692744363912,0.015542005729388974,48.8245327429049,0.20938848947995828,taxi,010,2008-03-31 16:09:01
72.50150095187605,0.0005210249883418514,108.80410874113736,0.03955870886170787,train,010,2008-04-01 00:35:12
30.531565961410156,0.00402869214243187,71.0661440703688,0.07658601705289346,taxi,010,2008-04-01 00:59:23
2.0864113105488826,-0.001433957297846336,4.9147342972322745,0.0164130032902345,walk,010,2008-04-01 01:08:13
35.63539524850824,0.02109071299659715,55.23141428846375,0.06797389839540675,taxi,010,2008-04-01 03:54:28
66.28943883496572,0.001231895413142944,110.22700066130972,0.03723684248494912,train,010,2008-04-01 11:05:56
37.526585046388064,0.02549869869413085,49.71869098534486,0.16328619135622566,taxi,010,2008-04-01 11:28:39
5.677579070244913,-0.00407769327012794,4.173879642080446,0.004247877941797477,walk,010,2008-04-01 11:35:35
3.9013715630442056,0.012518625601250109,6.319283949630594,0.5935071670597108,walk,010,2008-04-02 06:28:25
21.38936536076453,0.07241214945139281,44.87214153503645,1.340710618146791,taxi,010,2008-04-02 06:34:20
25.164533324021995,0.08015199847036658,59.396273986823104,1.0666531381223625,bus,010,2008-04-02 11:50:45
69.68842508629562,0.0018237686907797458,110.3647477077558,0.10287707610982198,train,010,2008-04-03 02:38:14
65.02784095626106,0.0014305301286551685,127.50201553143526,0.05855542642420285,train,010,2008-04-03 11:31:25
2.268320757394582,-0.008481158204371078,7.385397499743662,0.012114198034618669,walk,010,2008-04-03 11:46:14
32.23587270516171,0.0030758420699389544,57.5923572205195,0.09915082121890197,taxi,010,2008-04-03 11:55:07
3.100792525211804,-0.0014574325606009665,4.725575947255786,0.008184639704321667,walk,010,2008-04-03 12:06:00
46.01955451775914,0.0021600211071996964,80.12900666836799,1.1208268492235205,taxi,010,2008-04-03 14:01:49
90.52311918168631,0.0005829575962301748,118.89538093548286,0.4629541020719606,train,010,2008-04-03 18:43:24
58.50712997982869,0.0032515155252092424,99.18319366430569,0.7546545114678891,train,010,2008-04-03 22:53:05
61.38874635612165,0.006117431140334314,84.29907777324605,0.7691673103661658,train,010,2008-04-04 01:01:43
47.011505018327526,0.004321494017575186,76.51638383367124,0.4793338502017066,train,010,2008-04-04 02:50:12
41.67588999174588,0.00038733951247462074,73.35577852848748,0.4594256855142653,train,010,2008-04-04 04:13:22
4.834735348670417,0.042344777700007,9.216562623463084,0.4788427467546917,walk,010,2008-04-04 04:30:50
97.30253922431567,0.001350867009109003,131.85217824634458,0.7364691920489679,taxi,010,2008-04-04 05:03:35
85.73634824563807,0.0030109289294471416,126.15195674368523,0.6581788015605343,taxi,010,2008-04-04 07:53:00
93.91321730171128,0.000129025042688157,133.56901787858948,0.08281992668433427,train,010,2008-04-04 13:06:16
94.81333360534599,0.0001481339242518138,140.62673005314994,0.09405666743586599,train,010,2008-04-04 19:17:11
91.06673567702786,0.002592517004536914,228.2496731289729,0.10381305873499204,train,010,2008-04-05 01:36:13
108.49752934604436,0.01011448992395199,137.62209096833146,0.11664868062732307,train,010,2008-04-05 03:09:20
70.92491371623584,0.04879669037140258,83.93039897480246,0.11908877227196644,train,010,2008-04-05 03:24:30
91.07057652426273,0.012693630977234771,151.1140127414912,0.11799674273255788,train,010,2008-04-05 15:06:06
58.694205862971856,0.08310762524210469,74.66058883105055,0.11520802906010855,train,010,2008-04-05 17:48:52
93.56339363921059,0.08924204593678023,138.89301550523837,0.0791170781729662,train,010,2008-04-06 01:20:07
3.7086484488947065,0.010108684742886847,5.746990824197838,0.05691678138783152,walk,010,2008-04-06 01:27:46
135.1454983015174,0.008588927029772224,188.97399452857053,0.16592390145405372,train,010,2008-04-06 04:58:37
159.04081829088088,0.03451257567232143,249.95032673767648,0.17238026246913202,train,010,2008-04-06 06:54:18
137.72069556605385,0.029956838996762075,243.90542749461704,0.13117574830366258,train,010,2008-04-06 09:18:36
17.387710971469563,0.0076722587440442224,53.552801274926125,0.4275237148659982,bus,010,2008-04-06 10:21:26
49.36692283537064,0.07086063635033094,131.66343425004592,1.0939867709264743,bus,010,2008-05-18 08:03:44
80.52269828196651,0.028841041518773602,130.21185302264314,0.4741725864238728,bus,010,2008-05-19 07:48:08
4.6838158439554345,0.00035816130284613593,7.410868447358903,0.7035246772850016,walk,010,2008-06-13 21:31:09
4.822667406872393,0.01812015745914111,7.752807112331808,0.7963342463290927,walk,010,2008-06-13 21:46:10
78.19345169894588,0.0048308708359701075,171.76923577947775,1.1516290620755922,train,010,2008-06-15 23:17:41
29.41915712828222,0.026421336674568214,82.44834991587136,1.1607334906430489,bus,010,2008-06-16 02:03:10
5.922317623321626,0.01444311130203158,7.349810326635102,0.4461159843839926,walk,010,2008-06-16 02:40:08
6.619993727680665,0.006228137218483276,7.254342517047089,0.3753213825571514,walk,010,2008-06-16 02:49:40
5.673881348380909,0.029984533145332143,7.006927000011758,0.4643760014396895,walk,010,2008-06-16 03:30:46
6.391519094525489,0.01735808318438954,7.992546932179023,0.5248573101685166,walk,010,2008-06-16 03:44:59
6.191423015190548,0.007799301790696199,8.208502895691703,0.5825229637608335,walk,010,2008-06-16 07:11:24
58.08893031678371,0.015800258719358033,119.53148474629343,0.799420316356131,train,010,2008-06-16 10:28:48
4.409099745798105,0.00029147841732940396,7.4166226832521085,0.8127466555265463,walk,010,2008-06-16 10:48:05
16.97021701671614,0.023075705754682534,51.76961119133762,1.7528328812470286,bus,010,2008-06-17 10:16:27
6.269577532524328,0.033804836816974757,11.707650906659806,1.2712559502159544,walk,010,2008-06-17 11:00:07
115.01184234616578,7.078879118148075e-05,171.30519489360805,1.3529723472053412,train,010,2008-06-17 12:22:19
4.307649545513848,0.026064053352359434,8.200435898156838,1.04816348589928,walk,010,2008-06-17 12:29:51
30.374121731083548,-0.00443347197592559,58.327355127594565,1.5408149326810905,taxi,010,2008-06-17 12:37:19
5.572287528124487,0.015614742452293233,9.553052753782149,1.0027492091451595,walk,010,2008-06-18 00:39:43
21.22432256974938,0.021589138795279243,56.2236959505361,1.5849882703712943,taxi,010,2008-06-18 00:53:20
71.21158880280589,0.006054494011956771,180.9593837953891,0.9355493873576628,train,010,2008-06-18 02:10:53
75.15281613584597,0.0032677651717354277,120.39493606085495,1.2535499269245776,train,010,2008-06-18 03:23:45
6.133540152897016,0.039586341210601284,11.140889639259136,1.2484096748767533,walk,010,2008-06-18 03:52:35
26.624656061251304,0.026327499473232638,53.433118529375726,1.660477636445956,bus,010,2008-06-18 04:12:51
51.75704986826668,0.005526842210392577,97.61638371617036,1.6132305913049627,subway,010,2008-06-18 04:54:55
33.091861938753475,0.0917843654531474,59.405279929866325,2.0526172735614057,bus,010,2008-06-18 05:15:18
5.3328006110492545,0.03691335080324157,10.75501849955227,1.3775500816987694,walk,010,2008-06-18 12:20:44
30.87277626843278,0.025281174018579027,73.3985946695205,1.6588289646865142,bus,010,2008-06-18 13:23:02
27.212541428532138,0.10334238184213197,43.781950477765626,1.6485820854635325,bus,010,2008-06-18 13:32:20
6.380642070081878,0.014683932843972857,10.577853358015972,1.2564859212796018,walk,010,2008-06-18 13:42:44
6.101798763616434,0.06603737426382165,10.226771571048703,1.5105252138561165,walk,010,2008-06-18 14:39:08
26.6990097280148,0.029025624529959403,54.665567876401575,1.8427654198912504,bus,010,2008-06-18 15:05:31
6.136775484239862,0.032756725060193705,10.175903846863344,1.0410120588755571,walk,010,2008-06-18 15:11:21
78.73874945377041,0.002324143562910871,127.87009298710687,1.2735556235551826,train,010,2008-06-18 17:50:27
5.882171905064422,0.04495282191282225,11.298552451210787,0.7301436347768784,train,010,2008-06-18 18:08:05
107.44372633012895,0.9759101068015534,120.04003660037093,0.2352180573069873,train,010,2008-06-18 18:16:10
77.53853008182779,-0.00024884829834212984,127.11862332655515,0.8911425258848816,train,010,2008-06-18 21:46:04
86.33365816307337,-0.0014736347031252984,128.88829549489822,1.1728491911962595,train,010,2008-06-18 23:51:09
82.21072198111509,0.0011194090123736293,124.95069265753722,1.1375979797692777,train,010,2008-06-19 02:10:53
0.9684843221006292,0.027726268891477838,2.454374716342327,0.27738609590458124,train,010,2008-06-19 02:28:49
94.15192722590814,-0.000548650873617755,121.25223218041585,0.9158448859735596,train,010,2008-06-19 03:24:07
9.069422692782034,0.17134543508681802,12.539366969264286,1.5640683195230731,train,010,2008-06-19 03:33:57
106.11054941137547,0.8929850222139953,120.30102830427992,3.3861087075527267,train,010,2008-06-19 03:50:20
4.716671572290871,0.006510412424448647,8.048910411060357,1.0095750671203887,walk,010,2008-06-19 10:35:28
77.69404526893048,-0.0018533405218537186,113.94290776592536,1.1064837759800936,train,010,2008-06-19 13:44:07
67.53473697810666,0.0012625585238103432,98.13971823163601,0.8264374039101894,train,010,2008-06-19 14:49:54
85.86806507101976,0.0006631330910445277,117.79718520372393,0.8189637995981908,train,010,2008-06-19 16:05:24
77.7977235644798,0.0011778837296003712,126.38862380166843,1.1732751607309193,train,010,2008-06-19 19:19:08
91.54894105387145,0.0004077106942255903,176.92349579920474,1.1945208061561747,train,010,2008-06-19 23:02:41
87.2500936731609,0.0009568965748137751,126.22336822913964,1.2755728737558256,train,010,2008-06-20 01:12:26
4.493667222435711,0.001625468860324348,6.9358290840083825,0.8922981035294915,walk,010,2008-06-20 01:37:00
75.29937767519029,0.0029126975224977453,116.46521758918921,1.1460096268284896,train,010,2008-06-20 05:04:24
81.65737289470945,0.0003625585870303954,127.05841471419764,1.370292863619661,train,010,2008-06-20 08:54:57
96.86129828885012,0.0010056696804390702,126.40571671150663,1.1790682436989957,train,010,2008-06-20 12:36:47
38.77878227398877,0.006055612152243592,78.51516334343431,0.9421588997545822,train,010,2008-06-20 12:54:39
5.013483059931369,0.03175948480932891,10.072754162721804,1.376199996646364,walk,010,2008-06-20 13:01:33
27.380689573205803,0.03649167848234582,60.29596607302845,1.4445930152814441,taxi,010,2008-06-20 13:11:59
32.82846048326754,0.013755683499578888,70.87079752414284,1.8718007113877202,taxi,010,2008-06-28 07:33:14
6.011002939533685,0.031200310626879443,11.830132260427678,1.3549536201320789,walk,010,2008-06-28 07:36:07
25.346426232169385,0.01548659438494765,58.39609093482468,1.8903805636703768,taxi,010,2008-06-28 12:42:31
5.685065838541283,0.05936459411938263,12.134566249633837,1.5213261142579362,walk,010,2008-06-28 16:15:57
44.35222558521453,0.0003209021147854102,84.59810171225388,1.9729142537285544,taxi,010,2008-06-28 16:27:16
5.702814193718042,0.02772719661299021,11.191656880684674,1.6560982806628728,walk,010,2008-08-01 02:45:15
54.013620355048204,0.017186036356711606,85.78242306918662,1.342391463454755,subway,010,2008-08-01 03:36:03
71.06897254352126,0.0238173076679219,101.18849270420168,0.9922708645916009,subway,010,2008-08-01 04:25:19
27.395276493925316,-0.024846334135128607,54.857142108804474,1.0947157258551643,airplane,010,2008-08-01 07:03:51
7.833291997654365,0.05383545362682891,15.173082038539318,1.2100552373628342,walk,010,2008-08-01 07:12:23
49.22156312307505,0.0065680083018102775,93.33678220149628,1.2651970643956585,bus,010,2008-08-01 08:06:26
6.212190144190289,0.05598699691704431,12.780374016292162,1.1697066852696092,walk,010,2008-08-01 08:20:54
79.73161652955612,0.0016877470112861938,119.48064631888808,0.9586385691697468,train,010,2008-08-01 10:03:03
3.2666341219961015,0.04176043012550557,9.549586173336527,0.8152519954289918,walk,010,2008-08-01 10:09:12
7.8016178714178235,0.054616800076465896,16.65131357587385,1.5133086510417508,walk,010,2008-08-01 11:15:00
78.80473811405801,0.0006360907506959385,124.5063623789525,1.1508406886949658,train,010,2008-08-01 13:06:01
70.04456081330557,-0.0026035020802212,119.58172308181969,1.4550060437824146,train,010,2008-08-01 14:10:58
75.08981293923932,-0.0012352733650281976,113.94231738379801,1.326803600184125,train,010,2008-08-01 15:05:34
95.49413318377188,0.007426073741391101,143.91119620892974,1.0277443300969342,train,010,2008-08-01 15:59:58
0.0,0.0,0.0,0.0,train,010,2008-09-15 23:17:38
25.17129931698071,0.023462952132055757,54.72670499354352,2.1592876162018,bus,010,2008-09-16 00:02:44
5.174654540965214,0.007406377014091872,10.792321956087255,1.7076858841935059,walk,010,2008-09-16 00:07:31
20.48891697835232,0.033919362915710474,60.67458188255396,1.829415443168616,bus,010,2008-09-16 00:28:29
5.016932898816372,0.009898853915049634,9.904361303744958,1.0764362662206606,walk,010,2008-09-16 00:32:43
6.224092536844123,0.02605821583697697,15.32258704094315,1.2729395171650901,walk,010,2008-09-16 00:57:06
48.081389361583525,0.06334391072721499,120.74123379537369,1.9679534364137368,subway,010,2008-09-16 01:06:55
6.578779755490122,0.013061235779823798,13.83556878535112,2.1751230698705752,walk,010,2008-09-16 01:12:53
6.989483402552033,0.02239624824614909,14.626445127156366,2.3703312861115933,walk,010,2008-09-16 11:46:42
35.03889435987782,0.029721215301690904,88.62154905069065,1.5484619971050289,subway,010,2008-09-16 12:03:05
5.462719614056681,0.010081920936319658,10.058989315469953,1.6044291481585526,walk,010,2008-09-16 12:08:49
37.73574235726644,0.04433833215717718,88.77115686800694,1.7920464390755575,taxi,010,2008-09-16 12:38:43
147.1977078912029,0.2861167372363201,243.5605757848681,1.3833919509690495,train,010,2008-09-16 13:19:33
108.8310811101236,0.1859669833625319,244.0715962438691,1.2831922051212656,train,010,2008-09-16 13:40:30
37.10703025422939,0.05899114777779128,50.699386878380395,1.0325752305454177,train,010,2008-09-16 13:50:50
7.358853375960959,0.008146298434118151,9.943161997534396,0.7817425304327565,walk,010,2008-09-16 13:57:56
4.992542759594901,0.011843361924551057,9.337503893934702,1.2495349194687797,walk,010,2008-09-16 14:06:42
27.39847802920778,0.07290460673958654,57.58453325508668,1.6578977711945204,taxi,010,2008-09-16 14:58:59
48.796776041406616,-0.08173634338984964,73.42495032705689,1.463105920648048,taxi,010,2008-09-16 22:13:38
7.749022047064931,0.20345920668753897,16.062177114715467,1.6710429716168764,walk,010,2008-09-16 22:15:13
131.29016902959023,0.07524987886005334,275.85636717965815,1.631843644889604,train,010,2008-09-16 22:58:08
112.27346713518499,0.0325442546161187,242.47744832273997,0.9984315945493448,train,010,2008-09-16 23:15:42
31.707093350290954,0.01141486773075735,76.98556220278834,1.3022680798895525,taxi,010,2008-09-17 00:04:20
26.445403362409976,0.02517074888383062,76.05659915526502,1.7421379077879888,bus,010,2008-09-17 10:42:00
4.49721050396116,-0.00331709069767794,9.442927896236801,1.2324353354543678,walk,010,2008-09-17 10:44:06
138.71942539419967,0.2788540644701499,242.33645751300136,1.7576222455423205,train,010,2008-09-17 11:09:45
99.63823357794912,0.039639525284628704,242.03111077534862,1.1734227841618878,train,010,2008-09-17 11:34:26
31.297751083278037,-0.003929719363977945,69.9371938870936,1.9872751005470568,taxi,010,2008-09-17 11:45:00
29.604154193748954,0.08855802494661484,64.36006462922515,2.011239032870316,bus,010,2008-09-17 23:01:52
5.82128103575334,0.015831915348579997,13.26018883450375,1.9990664620387464,walk,010,2008-09-17 23:07:08
115.24223353898056,0.15058446073313775,243.3666422176916,1.5466723216367364,train,010,2008-09-17 23:31:45
114.55789915597177,0.04735010756913528,244.1438881022464,1.1649808181603245,train,010,2008-09-17 23:54:30
25.701462751910324,0.06649044942738715,70.04796501897553,1.5819472232088718,taxi,010,2008-09-18 00:14:54
4.53301821918651,0.010426018908406082,11.371427073843995,1.2219685091496302,walk,010,2008-09-18 00:37:34
53.07639793145604,0.03108237949315922,115.20034372043062,1.5584961563247763,subway,010,2008-09-18 00:50:34
6.291854169343271,0.030546443127382673,12.606930701790285,2.0314310452841435,walk,010,2008-09-18 00:57:08
43.09635890368935,0.02127781475829882,122.89130168351959,2.67535095761896,subway,010,2008-09-18 10:52:59
5.4622923722496495,-0.004102522034534677,10.325788399601262,1.113144094763476,walk,010,2008-09-18 10:57:33
5.437605512463135,-0.00668495852984748,11.743403134135573,1.8120743040712484,walk,010,2008-09-18 11:17:53
20.619553705744067,0.022754690887789114,60.18557008599111,2.5968872829797105,bus,010,2008-09-18 11:31:29
27.29877546561611,0.027012401264536533,55.59117814138524,1.7552213123913216,bus,010,2008-09-18 11:54:25
4.918288516592396,0.01635303954491702,11.628517135254354,0.9610472357567248,walk,010,2008-09-18 11:59:46
115.082821077786,0.1784453566673723,242.79625856448175,1.4152319679543068,train,010,2008-09-18 23:51:44
117.11568426415391,0.041560703713376335,243.46462751219886,1.0083882689689003,train,010,2008-09-19 00:14:26
18.438598490197563,0.009376674652215856,38.91588652791279,1.8263445735024413,bus,010,2008-09-19 00:39:10
37.28186710895807,0.01723827106470072,81.43736145295965,1.6458203206761288,taxi,010,2008-09-19 01:20:53
7.517156071856795,-0.005642953034953778,13.51151046027108,1.6121813580845654,walk,010,2008-09-19 10:45:15
57.69497387714072,0.12262010361808856,90.88775891914837,3.2042927530296814,subway,010,2008-09-19 10:49:12
23.185065884670607,0.028249210898356462,39.724515636233114,0.9941651410803498,subway,010,2008-09-19 10:56:02
5.773488403426907,0.050418030064722036,10.592804034173204,1.1879567229932484,walk,010,2008-09-19 11:01:25
5.517274434930022,0.051916215994705535,10.764622309512117,1.7044135281091657,walk,010,2008-09-19 11:22:14
18.196966651023217,0.02074783008735878,65.80242673721331,2.3457588861680683,bus,010,2008-09-19 11:38:27
25.032793947593518,0.018000722713209318,45.70436895507043,1.6097889067767588,bus,010,2008-09-19 12:02:11
6.602255174414582,-0.03009229251962066,11.591738290227616,1.557985010214794,walk,010,2008-09-19 12:03:50
148.0539576029441,0.2753244825539714,244.04960262454026,1.4044490532456977,train,010,2008-09-19 12:29:25
104.76260227455056,0.026177080061310767,243.59419118801532,0.9858177789487814,train,010,2008-09-19 12:55:34
7.1675008340006325,-0.004960456358884211,17.509278429720712,2.3835293735879146,walk,010,2008-09-19 13:09:22
120.11567180472066,0.18166657896089367,243.38072465476571,1.4631607428783708,train,010,2008-09-21 22:31:51
